TRANSACTION_AMT,TRANSACTION_DT,CMTE_PTY_AFFILIATION,ZIP,LAT,LNG,UnixTime
285,3/23/15,REP,28461,33.963111,-78.05743,1427068800
300,3/24/15,REP,28461,33.963111,-78.05743,1427155200
300,3/23/15,REP,28461,33.963111,-78.05743,1427068800
-1,1/6/15,,28461,33.963111,-78.05743,1420502400
250,3/31/15,,28461,33.963111,-78.05743,1427760000
250,4/26/15,REP,28461,33.963111,-78.05743,1430006400
300,3/30/15,REP,28462,33.974251,-78.30961,1427673600
235,3/19/15,REP,28469,33.913508,-78.44868,1426723200
285,3/19/15,REP,28469,33.913508,-78.44868,1426723200
300,3/24/15,REP,28469,33.913508,-78.44868,1427155200
600,3/23/15,REP,28469,33.913508,-78.44868,1427068800
225,3/28/15,REP,28469,33.913508,-78.44868,1427500800
225,3/28/15,REP,28469,33.913508,-78.44868,1427500800
300,3/31/15,REP,28469,33.913508,-78.44868,1427760000
300,3/31/15,REP,28469,33.913508,-78.44868,1427760000
250,3/30/15,REP,28469,33.913508,-78.44868,1427673600
500,5/18/15,,28480,34.21222,-77.7981,1431907200
1000,1/9/15,,28480,34.21222,-77.7981,1420761600
1250,4/22/15,,28480,34.21222,-77.7981,1429660800
500,4/21/15,,28480,34.21222,-77.7981,1429574400
1000,4/10/15,,28480,34.21222,-77.7981,1428624000
500,3/31/15,REP,28480,34.21222,-77.7981,1427760000
250,3/23/15,REP,28480,34.21222,-77.7981,1427068800
250,3/31/15,REP,28480,34.21222,-77.7981,1427760000
2000,3/9/15,REP,28480,34.21222,-77.7981,1425859200
250,5/28/15,REP,28501,35.260895,-77.56469,1432771200
1800,3/30/15,REP,28501,35.260895,-77.56469,1427673600
1800,3/27/15,REP,28501,35.260895,-77.56469,1427414400
500,6/30/15,REP,28503,35.319066,-77.595034,1435622400
300,1/26/15,REP,28504,35.264739,-77.62481,1422230400
2500,3/2/15,DEM,28504,35.264739,-77.62481,1425254400
600,3/26/15,REP,28504,35.264739,-77.62481,1427328000
250,3/12/15,REP,28504,35.264739,-77.62481,1426118400
300,3/16/15,REP,28504,35.264739,-77.62481,1426464000
235,3/19/15,REP,28510,35.000658,-76.81297,1426723200
235,3/19/15,REP,28510,35.000658,-76.81297,1426723200
1000,2/9/15,REP,28511,34.887266,-76.33033,1423440000
335,4/4/15,REP,28512,34.698274,-76.78706,1428105600
335,4/4/15,REP,28512,34.698274,-76.78706,1428105600
250,4/15/15,REP,28512,34.698274,-76.78706,1429056000
250,1/26/15,REP,28513,35.463012,-77.4161,1422230400
300,2/18/15,,28513,35.463012,-77.4161,1424217600
1000,3/23/15,REP,28513,35.463012,-77.4161,1427068800
250,2/12/15,REP,28513,35.463012,-77.4161,1423699200
300,2/18/15,,28513,35.463012,-77.4161,1424217600
250,6/9/15,,28516,34.769532,-76.64783,1433808000
29,2/21/15,,28516,34.769532,-76.64783,1424476800
-25,1/22/15,,28516,34.769532,-76.64783,1421884800
-25,1/22/15,,28516,34.769532,-76.64783,1421884800
200,6/26/15,REP,28521,34.826715,-77.75929,1435276800
400,2/5/15,,28525,35.119845,-77.69208,1423094400
300,3/19/15,,28526,35.238886,-77.41061,1426723200
250,3/11/15,REP,28530,35.370945,-77.42548,1426032000
250,2/23/15,REP,28532,34.884421,-76.88972,1424649600
500,6/27/15,REP,28532,34.884421,-76.88972,1435363200
1000,3/9/15,REP,28538,35.424381,-77.58452,1425859200
5000,3/19/15,,28539,34.694262,-77.20701,1426723200
5000,3/4/15,,28539,34.694262,-77.20701,1425427200
500,1/26/15,REP,28540,34.755669,-77.4559,1422230400
500,4/1/15,REP,28546,34.781212,-77.3756,1427846400
500,5/1/15,REP,28546,34.781212,-77.3756,1430438400
1500,2/22/15,REP,28546,34.781212,-77.3756,1424563200
65,3/3/15,REP,28546,34.781212,-77.3756,1425340800
500,6/1/15,REP,28546,34.781212,-77.3756,1433116800
300,3/31/15,REP,28546,34.781212,-77.3756,1427760000
250,5/19/15,,28546,34.781212,-77.3756,1431993600
8500,3/10/15,REP,28546,34.781212,-77.3756,1425945600
47,4/1/15,REP,28546,34.781212,-77.3756,1427846400
80,2/23/15,REP,28546,34.781212,-77.3756,1424649600
505,4/4/15,REP,28546,34.781212,-77.3756,1428105600
1937,6/3/15,REP,28546,34.781212,-77.3756,1433289600
120,3/14/15,REP,28546,34.781212,-77.3756,1426291200
118,3/22/15,REP,28546,34.781212,-77.3756,1426982400
8500,3/10/15,REP,28546,34.781212,-77.3756,1425945600
250,2/16/15,REP,28546,34.781212,-77.3756,1424044800
300,4/1/15,REP,28546,34.781212,-77.3756,1427846400
640,3/27/15,REP,28546,34.781212,-77.3756,1427414400
300,3/15/15,REP,28557,34.729839,-76.75219,1426377600
5400,6/30/15,,28557,34.729839,-76.75219,1435622400
5,4/8/15,,28557,34.729839,-76.75219,1428451200
500,1/16/15,,28557,34.729839,-76.75219,1421366400
1000,1/28/15,REP,28557,34.729839,-76.75219,1422403200
450,2/20/15,,28557,34.729839,-76.75219,1424390400
200,4/3/15,,28557,34.729839,-76.75219,1428019200
500,6/25/15,DEM,28560,35.119674,-77.01509,1435190400
250,4/30/15,DEM,28560,35.119674,-77.01509,1430352000
200,2/27/15,DEM,28560,35.119674,-77.01509,1424995200
300,3/30/15,REP,28560,35.119674,-77.01509,1427673600
500,6/8/15,REP,28560,35.119674,-77.01509,1433721600
500,4/16/15,,28560,35.119674,-77.01509,1429142400
1000,3/11/15,,28561,35.103736,-77.07585,1426032000
1000,5/14/15,,28561,35.103736,-77.07585,1431561600
500,4/15/15,REP,28562,35.091472,-77.09936,1429056000
1000,1/7/15,,28562,35.091472,-77.09936,1420588800
1000,1/9/15,,28562,35.091472,-77.09936,1420761600
1000,1/5/15,,28562,35.091472,-77.09936,1420416000
500,3/18/15,REP,28562,35.091472,-77.09936,1426636800
25,5/3/15,,28562,35.091472,-77.09936,1430611200
500,2/4/15,REP,28562,35.091472,-77.09936,1423008000
5400,5/27/15,,28562,35.091472,-77.09936,1432684800
1000,1/12/15,,28562,35.091472,-77.09936,1421020800
1000,1/5/15,,28562,35.091472,-77.09936,1420416000
250,2/17/15,REP,28562,35.091472,-77.09936,1424131200
500,4/15/15,REP,28562,35.091472,-77.09936,1429056000
1500,5/19/15,REP,28562,35.091472,-77.09936,1431993600
1000,4/15/15,REP,28562,35.091472,-77.09936,1429056000
500,6/29/15,,28562,35.091472,-77.09936,1435536000
500,1/9/15,,28562,35.091472,-77.09936,1420761600
200,6/8/15,REP,28562,35.091472,-77.09936,1433721600
500,4/7/15,REP,28562,35.091472,-77.09936,1428364800
225,6/11/15,,28562,35.091472,-77.09936,1433980800
500,6/3/15,,28562,35.091472,-77.09936,1433289600
475,4/28/15,REP,28562,35.091472,-77.09936,1430179200
2700,6/30/15,DEM,28562,35.091472,-77.09936,1435622400
500,4/15/15,REP,28562,35.091472,-77.09936,1429056000
400,4/21/15,REP,28562,35.091472,-77.09936,1429574400
1000,1/28/15,,28563,35.110855,-77.06336,1422403200
1000,1/5/15,,28563,35.110855,-77.06336,1420416000
1000,1/30/15,,28563,35.110855,-77.06336,1422576000
500,1/29/15,,28563,35.110855,-77.06336,1422489600
1000,1/9/15,,28563,35.110855,-77.06336,1420761600
1000,1/30/15,,28563,35.110855,-77.06336,1422576000
1000,1/4/15,,28563,35.110855,-77.06336,1420329600
1000,1/23/15,,28563,35.110855,-77.06336,1421971200
1000,1/30/15,,28563,35.110855,-77.06336,1422576000
500,1/14/15,,28563,35.110855,-77.06336,1421193600
1000,1/30/15,,28563,35.110855,-77.06336,1422576000
1000,1/28/15,,28563,35.110855,-77.06336,1422403200
1000,1/9/15,,28563,35.110855,-77.06336,1420761600
1000,1/16/15,,28563,35.110855,-77.06336,1421366400
1000,1/5/15,,28563,35.110855,-77.06336,1420416000
500,1/28/15,,28563,35.110855,-77.06336,1422403200
500,1/11/15,,28563,35.110855,-77.06336,1420934400
500,1/5/15,,28563,35.110855,-77.06336,1420416000
1000,1/2/15,,28563,35.110855,-77.06336,1420156800
1000,1/9/15,,28563,35.110855,-77.06336,1420761600
1000,1/14/15,,28563,35.110855,-77.06336,1421193600
1000,3/5/15,REP,28563,35.110855,-77.06336,1425513600
1000,1/9/15,,28563,35.110855,-77.06336,1420761600
1000,1/9/15,,28563,35.110855,-77.06336,1420761600
500,1/6/15,,28563,35.110855,-77.06336,1420502400
500,1/6/15,,28563,35.110855,-77.06336,1420502400
500,4/15/15,REP,28563,35.110855,-77.06336,1429056000
1000,1/6/15,,28563,35.110855,-77.06336,1420502400
500,1/5/15,,28563,35.110855,-77.06336,1420416000
1000,1/9/15,,28563,35.110855,-77.06336,1420761600
1000,1/8/15,,28563,35.110855,-77.06336,1420675200
500,1/30/15,,28563,35.110855,-77.06336,1422576000
1000,1/2/15,,28563,35.110855,-77.06336,1420156800
387,4/7/15,,28570,34.770681,-76.87786,1428364800
600,3/25/15,REP,28571,35.040757,-76.69263,1427241600
500,2/25/15,REP,28571,35.040757,-76.69263,1424822400
300,2/5/15,,28572,35.030154,-77.7221,1423094400
1000,2/5/15,,28572,35.030154,-77.7221,1423094400
99,2/19/15,,28573,35.000858,-77.21501,1424304000
250,3/11/15,,28573,35.000858,-77.21501,1426032000
15,4/8/15,DEM,28574,34.888736,-77.57157,1428451200
40,4/8/15,DEM,28574,34.888736,-77.57157,1428451200
300,3/9/15,REP,28580,35.44451,-77.69186,1425859200
300,6/12/15,DEM,28580,35.44451,-77.69186,1434067200
2700,3/10/15,REP,28584,34.69771,-77.10614,1425945600
10,3/6/15,DEM,28584,34.69771,-77.10614,1425600000
10,3/6/15,DEM,28584,34.69771,-77.10614,1425600000
256,6/6/15,REP,28584,34.69771,-77.10614,1433548800
250,5/8/15,UNK,28585,35.056317,-77.43518,1431043200
500,6/2/15,REP,28585,35.056317,-77.43518,1433203200
250,1/28/15,REP,28590,35.53445,-77.39714,1422403200
500,5/8/15,,28590,35.53445,-77.39714,1431043200
1000,1/21/15,,28601,35.759932,-81.33012,1421798400
1000,3/25/15,,28601,35.759932,-81.33012,1427241600
500,3/23/15,REP,28601,35.759932,-81.33012,1427068800
300,3/31/15,REP,28601,35.759932,-81.33012,1427760000
1500,2/13/15,,28601,35.759932,-81.33012,1423785600
200,5/27/15,,28601,35.759932,-81.33012,1432684800
5000,1/21/15,,28601,35.759932,-81.33012,1421798400
-25,1/28/15,,28601,35.759932,-81.33012,1422403200
2000,2/12/15,,28601,35.759932,-81.33012,1423699200
3000,2/12/15,,28601,35.759932,-81.33012,1423699200
2,3/4/15,DEM,28601,35.759932,-81.33012,1425427200
2000,2/12/15,,28601,35.759932,-81.33012,1423699200
1000,4/22/15,,28601,35.759932,-81.33012,1429660800
2000,4/22/15,,28601,35.759932,-81.33012,1429660800
5000,1/21/15,,28601,35.759932,-81.33012,1421798400
250,1/27/15,,28601,35.759932,-81.33012,1422316800
2027,2/12/15,,28601,35.759932,-81.33012,1423699200
1000,3/31/15,,28601,35.759932,-81.33012,1427760000
2,3/4/15,DEM,28601,35.759932,-81.33012,1425427200
4,3/4/15,DEM,28601,35.759932,-81.33012,1425427200
2000,2/12/15,,28601,35.759932,-81.33012,1423699200
-25,1/28/15,,28601,35.759932,-81.33012,1422403200
5000,1/21/15,,28601,35.759932,-81.33012,1421798400
1000,4/22/15,,28601,35.759932,-81.33012,1429660800
1000,3/31/15,REP,28601,35.759932,-81.33012,1427760000
300,3/30/15,REP,28602,35.70701,-81.3534,1427673600
1000,2/25/15,,28602,35.70701,-81.3534,1424822400
300,3/31/15,REP,28602,35.70701,-81.3534,1427760000
200,5/27/15,DEM,28602,35.70701,-81.3534,1432684800
200,5/8/15,DEM,28602,35.70701,-81.3534,1431043200
1000,4/21/15,,28603,35.679876,-81.287181,1429574400
3000,2/12/15,,28603,35.679876,-81.287181,1423699200
500,6/8/15,,28603,35.679876,-81.287181,1433721600
500,2/5/15,,28603,35.679876,-81.287181,1423094400
1000,2/25/15,,28603,35.679876,-81.287181,1424822400
2500,3/27/15,,28603,35.679876,-81.287181,1427414400
25,5/3/15,,28604,36.166515,-81.84672,1430611200
255,6/5/15,REP,28604,36.166515,-81.84672,1433462400
-50,1/26/15,,28605,36.133083,-81.68783,1422230400
-50,1/26/15,,28605,36.133083,-81.68783,1422230400
-50,2/27/15,,28605,36.133083,-81.68783,1424995200
-50,1/26/15,,28605,36.133083,-81.68783,1422230400
-50,1/26/15,,28605,36.133083,-81.68783,1422230400
50,2/28/15,DEM,28605,36.133083,-81.68783,1425081600
250,5/29/15,DEM,28605,36.133083,-81.68783,1432857600
-50,1/26/15,,28605,36.133083,-81.68783,1422230400
-50,1/26/15,,28605,36.133083,-81.68783,1422230400
250,1/28/15,DEM,28605,36.133083,-81.68783,1422403200
300,3/26/15,REP,28607,36.21277,-81.66255,1427328000
1000,4/22/15,,28607,36.21277,-81.66255,1429660800
959,2/5/15,,28607,36.21277,-81.66255,1423094400
200,4/30/15,DEM,28607,36.21277,-81.66255,1430352000
250,5/20/15,,28607,36.21277,-81.66255,1432080000
250,3/23/15,,28607,36.21277,-81.66255,1427068800
5000,3/16/15,UNK,28610,35.725163,-81.14279,1426464000
280,6/30/15,,28610,35.725163,-81.14279,1435622400
240,3/31/15,,28610,35.725163,-81.14279,1427760000
5000,3/20/15,UNK,28610,35.725163,-81.14279,1426809600
500,4/15/15,,28612,35.693787,-81.51726,1429056000
365,5/5/15,,28613,35.720227,-81.21466,1430784000
1200,5/14/15,,28613,35.720227,-81.21466,1431561600
35,5/27/15,REP,28618,36.197882,-81.52276,1432684800
250,5/14/15,REP,28621,36.283497,-80.84586,1431561600
500,6/10/15,REP,28621,36.283497,-80.84586,1433894400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
300,3/31/15,REP,28625,35.840579,-80.87988,1427760000
240,3/31/15,,28625,35.840579,-80.87988,1427760000
250,4/28/15,,28625,35.840579,-80.87988,1430179200
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
350,6/30/15,,28625,35.840579,-80.87988,1435622400
280,6/30/15,,28625,35.840579,-80.87988,1435622400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
300,3/31/15,,28625,35.840579,-80.87988,1427760000
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
1000,4/29/15,,28625,35.840579,-80.87988,1430265600
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
595,2/25/15,,28625,35.840579,-80.87988,1424822400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
959,2/5/15,,28625,35.840579,-80.87988,1423094400
1000,4/22/15,REP,28625,35.840579,-80.87988,1429660800
250,2/19/15,REP,28627,36.445484,-81.0081,1424304000
250,1/9/15,REP,28630,35.811919,-81.43478,1420761600
250,3/26/15,REP,28630,35.811919,-81.43478,1427328000
2450,3/26/15,REP,28630,35.811919,-81.43478,1427328000
250,6/12/15,,28630,35.811919,-81.43478,1434067200
2000,2/12/15,,28630,35.811919,-81.43478,1423699200
1200,7/13/15,,28635,36.315077,-81.13146,1436745600
350,6/1/15,,28638,35.840553,-81.48192,1433116800
500,3/26/15,,28645,35.934783,-81.54476,1427328000
500,2/9/15,DEM,28645,35.934783,-81.54476,1423440000
250,2/9/15,,28645,35.934783,-81.54476,1423440000
200,5/28/15,REP,28645,35.934783,-81.54476,1432771200
29,2/18/15,,28645,35.934783,-81.54476,1424217600
2500,5/18/15,,28645,35.934783,-81.54476,1431907200
600,6/29/15,REP,28655,35.742752,-81.71625,1435536000
250,3/17/15,,28655,35.742752,-81.71625,1426550400
500,5/12/15,,28655,35.742752,-81.71625,1431388800
500,4/3/15,,28655,35.742752,-81.71625,1428019200
750,4/15/15,,28655,35.742752,-81.71625,1429056000
1000,5/15/15,,28655,35.742752,-81.71625,1431648000
2173,1/8/15,DEM,28655,35.742752,-81.71625,1420675200
1000,2/4/15,REP,28655,35.742752,-81.71625,1423008000
15,3/6/15,,28658,35.653437,-81.23443,1425600000
25,4/30/15,,28658,35.653437,-81.23443,1430352000
150,6/18/15,DEM,28658,35.653437,-81.23443,1434585600
15,3/6/15,,28658,35.653437,-81.23443,1425600000
1500,2/23/15,,28658,35.653437,-81.23443,1424649600
375,2/26/15,DEM,28658,35.653437,-81.23443,1424908800
250,2/12/15,DEM,28659,36.169604,-81.11615,1423699200
500,5/28/15,DEM,28659,36.169604,-81.11615,1432771200
-5,3/31/15,,28659,36.169604,-81.11615,1427760000
1000,3/31/15,,28668,36.38846,-81.00733,1427760000
1000,3/31/15,,28668,36.38846,-81.00733,1427760000
1000,3/27/15,,28673,35.589022,-80.99326,1427414400
240,3/31/15,,28676,36.326001,-80.86182,1427760000
280,6/30/15,,28676,36.326001,-80.86182,1435622400
500,2/27/15,,28677,35.765719,-80.8981,1424995200
959,2/5/15,,28677,35.765719,-80.8981,1423094400
49,2/24/15,,28677,35.765719,-80.8981,1424736000
550,3/15/15,REP,28677,35.765719,-80.8981,1426377600
959,2/5/15,,28677,35.765719,-80.8981,1423094400
300,3/24/15,REP,28677,35.765719,-80.8981,1427155200
959,2/5/15,,28677,35.765719,-80.8981,1423094400
959,2/5/15,,28677,35.765719,-80.8981,1423094400
500,1/23/15,DEM,28677,35.765719,-80.8981,1421971200
959,2/5/15,,28677,35.765719,-80.8981,1423094400
959,2/5/15,,28677,35.765719,-80.8981,1423094400
585,4/13/15,REP,28677,35.765719,-80.8981,1428883200
200,5/12/15,,28677,35.765719,-80.8981,1431388800
250,6/15/15,,28681,35.914275,-81.2083,1434326400
2700,6/12/15,REP,28681,35.914275,-81.2083,1434067200
3500,2/12/15,,28681,35.914275,-81.2083,1423699200
5000,1/21/15,,28681,35.914275,-81.2083,1421798400
2500,6/12/15,REP,28681,35.914275,-81.2083,1434067200
325,4/30/15,REP,28681,35.914275,-81.2083,1430352000
375,2/10/15,REP,28681,35.914275,-81.2083,1423526400
571,2/5/15,,28687,35.529792,-80.947028,1423094400
400,2/5/15,,28689,36.03559,-80.91265,1423094400
-100,1/28/15,,28690,35.740368,-81.56804,1422403200
10,1/28/15,,28690,35.740368,-81.56804,1422403200
250,6/26/15,DEM,28692,36.268944,-81.77819,1435276800
25,1/27/15,DEM,28694,36.375468,-81.47784,1422316800
550,3/31/15,REP,28697,36.136991,-81.17462,1427760000
29,2/18/15,,28704,35.459869,-82.54142,1424217600
-50,1/9/15,,28704,35.459869,-82.54142,1420761600
-50,1/9/15,,28704,35.459869,-82.54142,1420761600
-50,1/9/15,,28704,35.459869,-82.54142,1420761600
250,6/1/15,,28704,35.459869,-82.54142,1433116800
99,2/26/15,,28704,35.459869,-82.54142,1424908800
-50,1/9/15,,28704,35.459869,-82.54142,1420761600
1000,1/8/15,,28704,35.459869,-82.54142,1420675200
250,1/7/15,,28704,35.459869,-82.54142,1420588800
-50,1/9/15,,28704,35.459869,-82.54142,1420761600
-3,1/4/15,,28711,35.605146,-82.31665,1420329600
25,3/4/15,DEM,28711,35.605146,-82.31665,1425427200
-3,1/4/15,,28711,35.605146,-82.31665,1420329600
1000,5/11/15,UNK,28711,35.605146,-82.31665,1431302400
12,1/5/15,DEM,28711,35.605146,-82.31665,1420416000
-3,1/4/15,,28711,35.605146,-82.31665,1420329600
-3,1/4/15,,28711,35.605146,-82.31665,1420329600
2,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
300,3/15/15,REP,28712,35.188077,-82.75799,1426377600
5400,6/30/15,REP,28712,35.188077,-82.75799,1435622400
300,3/31/15,REP,28712,35.188077,-82.75799,1427760000
300,3/15/15,REP,28712,35.188077,-82.75799,1426377600
2,6/1/15,,28712,35.188077,-82.75799,1433116800
250,5/29/15,DEM,28712,35.188077,-82.75799,1432857600
250,3/11/15,,28712,35.188077,-82.75799,1426032000
-15,2/12/15,,28712,35.188077,-82.75799,1423699200
300,3/31/15,REP,28712,35.188077,-82.75799,1427760000
280,6/3/15,DEM,28712,35.188077,-82.75799,1433289600
250,1/8/15,,28712,35.188077,-82.75799,1420675200
335,4/26/15,REP,28712,35.188077,-82.75799,1430006400
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
2,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
2,2/12/15,,28712,35.188077,-82.75799,1423699200
280,6/3/15,DEM,28712,35.188077,-82.75799,1433289600
2,6/1/15,,28712,35.188077,-82.75799,1433116800
250,6/16/15,,28712,35.188077,-82.75799,1434412800
2,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
2,6/1/15,,28712,35.188077,-82.75799,1433116800
250,2/18/15,,28712,35.188077,-82.75799,1424217600
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
2,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
2,6/1/15,,28712,35.188077,-82.75799,1433116800
-25,2/12/15,,28712,35.188077,-82.75799,1423699200
2,6/1/15,,28712,35.188077,-82.75799,1433116800
2,6/1/15,,28712,35.188077,-82.75799,1433116800
1,2/12/15,,28712,35.188077,-82.75799,1423699200
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
25,6/8/15,,28712,35.188077,-82.75799,1433721600
-25,6/1/15,,28712,35.188077,-82.75799,1433116800
300,3/31/15,REP,28713,35.395491,-83.47397,1427760000
300,1/26/15,REP,28713,35.395491,-83.47397,1422230400
30,5/18/15,,28714,35.891276,-82.30008,1431907200
300,6/11/15,,28714,35.891276,-82.30008,1433980800
300,3/31/15,REP,28714,35.891276,-82.30008,1427760000
500,2/12/15,DEM,28715,35.529895,-82.70449,1423699200
250,2/12/15,DEM,28715,35.529895,-82.70449,1423699200
300,4/27/15,DEM,28715,35.529895,-82.70449,1430092800
250,3/20/15,DEM,28715,35.529895,-82.70449,1426809600
200,6/2/15,,28715,35.529895,-82.70449,1433203200
200,6/30/15,,28715,35.529895,-82.70449,1435622400
500,3/10/15,DEM,28715,35.529895,-82.70449,1425945600
300,6/10/15,,28715,35.529895,-82.70449,1433894400
214,3/9/15,DEM,28715,35.529895,-82.70449,1425859200
300,3/18/15,REP,28716,35.503301,-82.85103,1426636800
400,6/26/15,REP,28716,35.503301,-82.85103,1435276800
300,3/18/15,REP,28716,35.503301,-82.85103,1426636800
255,6/9/15,REP,28717,35.103251,-83.09538,1433808000
400,5/28/15,REP,28717,35.103251,-83.09538,1432771200
300,3/16/15,REP,28717,35.103251,-83.09538,1426464000
300,3/16/15,REP,28717,35.103251,-83.09538,1426464000
2600,3/10/15,DEM,28719,35.50359,-83.29698,1425945600
2600,3/7/15,REP,28719,35.50359,-83.29698,1425686400
1000,5/27/15,,28720,35.436893,-82.241744,1432684800
250,5/29/15,,28722,35.248689,-82.18161,1432857600
225,6/2/15,DEM,28722,35.248689,-82.18161,1433203200
250,6/5/15,,28723,35.256241,-83.14464,1433462400
520,6/20/15,REP,28726,35.280702,-82.41834,1434758400
5000,2/6/15,,28730,35.526686,-82.37542,1423180800
250,6/11/15,,28730,35.526686,-82.37542,1433980800
0,1/9/15,,28734,35.185018,-83.39032,1420761600
300,4/15/15,,28734,35.185018,-83.39032,1429056000
-5,1/9/15,,28734,35.185018,-83.39032,1420761600
250,5/7/15,,28734,35.185018,-83.39032,1430956800
300,3/31/15,REP,28736,35.175847,-83.11146,1427760000
370,4/6/15,REP,28739,35.290454,-82.50652,1428278400
300,1/12/15,,28739,35.290454,-82.50652,1421020800
700,6/29/15,REP,28739,35.290454,-82.50652,1435536000
10,2/27/15,DEM,28739,35.290454,-82.50652,1424995200
10,2/27/15,DEM,28739,35.290454,-82.50652,1424995200
20,2/27/15,DEM,28739,35.290454,-82.50652,1424995200
250,3/12/15,,28748,35.661009,-82.73513,1426118400
250,6/5/15,,28753,35.852912,-82.68447,1433462400
210,4/30/15,REP,28753,35.852912,-82.68447,1430352000
350,6/7/15,,28754,35.866763,-82.52043,1433635200
500,6/24/15,REP,28756,35.336523,-82.18313,1435104000
250,6/1/15,,28756,35.336523,-82.18313,1433116800
250,5/20/15,,28756,35.336523,-82.18313,1432080000
240,6/27/15,REP,28759,35.39,-82.57,1435363200
365,2/10/15,,28762,35.625414,-82.18229,1423526400
500,4/25/15,,28771,35.345611,-83.79634,1429920000
200,3/31/15,,28772,35.139812,-82.84253,1427760000
50,1/22/15,REP,28773,35.23899,-82.34408,1421884800
500,6/30/15,REP,28774,35.115467,-83.01052,1435622400
300,3/31/15,REP,28774,35.115467,-83.01052,1427760000
300,3/31/15,REP,28774,35.115467,-83.01052,1427760000
300,3/31/15,REP,28774,35.115467,-83.01052,1427760000
300,3/31/15,REP,28774,35.115467,-83.01052,1427760000
335,4/26/15,REP,28777,35.910932,-82.07366,1430006400
335,4/26/15,REP,28777,35.910932,-82.07366,1430006400
2700,6/30/15,REP,28778,35.60243,-82.40531,1435622400
2700,6/30/15,REP,28778,35.60243,-82.40531,1435622400
250,6/18/15,DEM,28782,35.221428,-82.21712,1434585600
1000,1/27/15,,28786,35.511094,-82.99607,1422316800
325,3/8/15,,28786,35.511094,-82.99607,1425772800
1000,2/18/15,DEM,28786,35.511094,-82.99607,1424217600
300,3/31/15,REP,28786,35.511094,-82.99607,1427760000
365,2/25/15,,28786,35.511094,-82.99607,1424822400
525,4/9/15,,28786,35.511094,-82.99607,1428537600
500,6/5/15,DEM,28786,35.511094,-82.99607,1433462400
300,3/31/15,REP,28786,35.511094,-82.99607,1427760000
10,2/13/15,,28787,35.723848,-82.54285,1423785600
500,4/30/15,,28787,35.723848,-82.54285,1430352000
250,4/6/15,,28787,35.723848,-82.54285,1428278400
25,2/20/15,DEM,28787,35.723848,-82.54285,1424390400
25,2/20/15,DEM,28787,35.723848,-82.54285,1424390400
300,3/16/15,DEM,28787,35.723848,-82.54285,1426464000
25,2/20/15,DEM,28787,35.723848,-82.54285,1424390400
500,5/29/15,,28787,35.723848,-82.54285,1432857600
20,1/21/15,,28787,35.723848,-82.54285,1421798400
285,3/26/15,REP,28787,35.723848,-82.54285,1427328000
500,3/10/15,DEM,28787,35.723848,-82.54285,1425945600
10,3/27/15,DEM,28789,35.418018,-83.30887,1427414400
1000,2/12/15,DEM,28791,35.345487,-82.49673,1423699200
10,2/19/15,,28791,35.345487,-82.49673,1424304000
10,3/6/15,,28791,35.345487,-82.49673,1425600000
10,3/14/15,,28791,35.345487,-82.49673,1426291200
10,5/21/15,,28791,35.345487,-82.49673,1432166400
25,2/10/15,,28791,35.345487,-82.49673,1423526400
500,3/19/15,,28791,35.345487,-82.49673,1426723200
5,2/4/15,,28791,35.345487,-82.49673,1423008000
10,1/29/15,,28791,35.345487,-82.49673,1422489600
10,3/4/15,,28791,35.345487,-82.49673,1425427200
10,2/18/15,,28791,35.345487,-82.49673,1424217600
200,6/5/15,,28791,35.345487,-82.49673,1433462400
10,2/27/15,,28791,35.345487,-82.49673,1424995200
25,6/5/15,,28791,35.345487,-82.49673,1433462400
10,6/29/15,,28791,35.345487,-82.49673,1435536000
5,3/16/15,,28791,35.345487,-82.49673,1426464000
250,4/30/15,DEM,28801,35.595661,-82.55632,1430352000
200,3/3/15,,28801,35.595661,-82.55632,1425340800
